iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ALB,Europe,Albania,2021-02-01,78992.0,865.0,882.857,1393.0,13.0,9.857,27495.237,301.086,307.302,484.87,4.525,3.431,1.17,,,,,,,,,2960.0,346069.0,120.458,1.03,3534.0,1.23,0.2498,4.0,tests performed,,,,,,0.0,,,,,0.0,0.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-02,79934.0,942.0,891.857,1398.0,5.0,9.429,27823.124,327.888,310.434,486.611,1.74,3.282,1.17,,,,,,,,,3856.0,349925.0,121.801,1.342,3570.0,1.243,0.2498,4.0,tests performed,550.0,549.0,1.0,,,0.0,0.02,0.02,0.0,,0.0,0.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-03,80941.0,1007.0,910.571,1404.0,6.0,9.286,28173.637,350.513,316.948,488.699,2.088,3.232,1.16,,,,,,,,,3849.0,353774.0,123.14,1.34,3618.0,1.259,0.2517,4.0,tests performed,,,,,,12.0,,,,,4.0,3.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-04,81993.0,1052.0,934.143,1418.0,14.0,9.714,28539.813,366.176,325.153,493.572,4.873,3.381,1.16,,,,,,,,,3974.0,357748.0,124.524,1.383,3630.0,1.264,0.2573,3.9,tests performed,,,,,,24.0,,,,,8.0,6.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-05,83082.0,1089.0,961.714,1433.0,15.0,10.714,28918.868,379.055,334.75,498.793,5.221,3.729,1.16,,,,,,,,,4270.0,362018.0,126.01,1.486,3702.0,1.289,0.2598,3.8,tests performed,,,,,,35.0,,,,,12.0,9.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-06,84212.0,1130.0,994.429,1446.0,13.0,11.0,29312.194,393.326,346.137,503.318,4.525,3.829,1.15,,,,,,,,,4539.0,366557.0,127.59,1.58,3799.0,1.322,0.2618,3.8,tests performed,,,,,,47.0,,,,,16.0,11.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-07,85336.0,1124.0,1029.857,1460.0,14.0,11.429,29703.432,391.238,358.469,508.191,4.873,3.978,1.14,,,,,,,,,,,,,3599.0,1.253,0.2862,3.5,tests performed,,,,,,59.0,,,,,21.0,14.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-08,86289.0,953.0,1042.429,1472.0,12.0,11.286,30035.149,331.717,362.845,512.368,4.177,3.928,1.13,,,,,,,,,3485.0,370042.0,128.803,1.213,3425.0,1.192,0.3044,3.3,tests performed,,,,,,71.0,,,,,25.0,17.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-09,87528.0,1239.0,1084.857,1488.0,16.0,12.857,30466.415,431.266,377.613,517.937,5.569,4.475,1.12,,,,,,,,,4562.0,374604.0,130.391,1.588,3526.0,1.227,0.3077,3.3,tests performed,1127.0,689.0,438.0,,,82.0,0.04,0.02,0.02,,29.0,20.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-10,88671.0,1143.0,1104.286,1503.0,15.0,14.143,30864.266,397.851,384.376,523.159,5.221,4.923,1.1,,,,,,,,,4083.0,378687.0,131.812,1.421,3559.0,1.239,0.3103,3.2,tests performed,,,,,,81.0,,,,,28.0,24.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-11,89776.0,1105.0,1111.857,1517.0,14.0,14.143,31248.891,384.624,387.011,528.032,4.873,4.923,1.08,,,,,,,,,4092.0,382779.0,133.236,1.424,3576.0,1.245,0.3109,3.2,tests performed,,,,,,79.0,,,,,27.0,29.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-12,90835.0,1059.0,1107.571,1531.0,14.0,14.0,31617.503,368.613,385.519,532.905,4.873,4.873,1.07,,,,,,,,,3982.0,386761.0,134.622,1.386,3535.0,1.23,0.3133,3.2,tests performed,,,,,,78.0,,,,,27.0,33.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-13,91987.0,1152.0,1110.714,1543.0,12.0,13.857,32018.487,400.984,386.613,537.082,4.177,4.823,1.05,,,,,,,,,3994.0,390755.0,136.013,1.39,3457.0,1.203,0.3213,3.1,tests performed,,,,,,76.0,,,,,26.0,37.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-14,93075.0,1088.0,1105.571,1555.0,12.0,13.571,32397.194,378.707,384.823,541.259,4.177,4.724,1.04,,,,,,,,,3885.0,394640.0,137.365,1.352,3763.0,1.31,0.2938,3.4,tests performed,,,,,,75.0,,,,,26.0,42.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-15,93850.0,775.0,1080.143,1567.0,12.0,13.571,32666.953,269.759,375.972,545.435,4.177,4.724,1.03,,,,,,,,,,,,,3788.0,1.319,0.2851,3.5,tests performed,,,,,,73.0,,,,,25.0,46.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-16,94651.0,801.0,1017.571,1582.0,15.0,13.429,32945.762,278.809,354.192,550.657,5.221,4.674,1.02,,,,,,,,,3842.0,398482.0,138.702,1.337,3411.0,1.187,0.2983,3.4,tests performed,,,,,,72.0,,,,,25.0,50.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-17,95726.0,1075.0,1007.857,1600.0,18.0,13.857,33319.944,374.182,350.811,556.922,6.265,4.823,1.02,,,,,,,,,3901.0,402383.0,140.06,1.358,3385.0,1.178,0.2977,3.4,tests performed,1701.0,1090.0,611.0,,,72.0,0.06,0.04,0.02,,25.0,50.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-18,96838.0,1112.0,1008.857,1617.0,17.0,14.286,33707.005,387.061,351.159,562.839,5.917,4.973,1.01,,,,,,,,,3935.0,406318.0,141.43,1.37,3363.0,1.171,0.3,3.3,tests performed,3049.0,2438.0,611.0,,1348.0,254.0,0.11,0.08,0.02,,88.0,236.0,0.008,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-19,97909.0,1071.0,1010.571,1636.0,19.0,15.0,34079.794,372.79,351.756,569.453,6.613,5.221,1.01,,,,,,,,,3848.0,410166.0,142.769,1.339,3344.0,1.164,0.3022,3.3,tests performed,4177.0,,,,1128.0,405.0,0.15,,,,141.0,358.0,0.012,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-20,99062.0,1153.0,1010.714,1653.0,17.0,15.714,34481.126,401.332,351.806,575.37,5.917,5.47,1.01,,,,,,,,,3975.0,414141.0,144.153,1.384,3341.0,1.163,0.3025,3.3,tests performed,,,,,,516.0,,,,,180.0,481.0,0.017,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-21,100246.0,1184.0,1024.429,1666.0,13.0,15.857,34893.249,412.122,356.579,579.895,4.525,5.519,1.0,,,,,,,,,4013.0,418154.0,145.549,1.397,3359.0,1.169,0.305,3.3,tests performed,,,,,,627.0,,,,,218.0,604.0,0.021,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-22,101285.0,1039.0,1062.143,1681.0,15.0,16.286,35254.9,361.651,369.707,585.116,5.221,5.669,0.99,,,,,,,,,3258.0,421412.0,146.683,1.134,3550.0,1.236,0.2992,3.3,tests performed,6728.0,6073.0,655.0,,,739.0,0.23,0.21,0.02,,257.0,726.0,0.025,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-23,102306.0,1021.0,1093.571,1696.0,15.0,16.286,35610.286,355.386,380.646,590.337,5.221,5.669,0.98,,,,,,,,,3998.0,425410.0,148.075,1.392,3847.0,1.339,0.2843,3.5,tests performed,,,,,,891.0,,,,,310.0,1515.0,0.053,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-24,103327.0,1021.0,1085.857,1715.0,19.0,16.429,35965.671,355.386,377.961,596.951,6.613,5.718,0.96,,,,,,,,,3897.0,429307.0,149.432,1.356,3846.0,1.339,0.2823,3.5,tests performed,,,,,,1043.0,,,,,363.0,2305.0,0.08,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-25,104313.0,986.0,1067.857,1736.0,21.0,17.0,36308.874,343.203,371.696,604.26,7.31,5.917,0.95,,,,,,,,,3691.0,432998.0,150.716,1.285,3811.0,1.327,0.2802,3.6,tests performed,10135.0,,,,,1012.0,0.35,,,,352.0,2909.0,0.101,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-26,105229.0,916.0,1045.714,1756.0,20.0,17.143,36627.712,318.838,363.988,611.222,6.962,5.967,0.93,,,,,,,,,3689.0,436687.0,152.0,1.284,3789.0,1.319,0.276,3.6,tests performed,,,,,,1000.0,,,,,348.0,3575.0,0.124,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-27,106215.0,986.0,1021.857,1775.0,19.0,17.429,36970.915,343.203,355.684,617.835,6.613,6.066,0.92,,,,,,,,,3957.0,440644.0,153.378,1.377,3786.0,1.318,0.2699,3.7,tests performed,,,,,,1027.0,,,,,357.0,4242.0,0.148,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-02-28,107167.0,952.0,988.714,1796.0,21.0,18.571,37302.284,331.369,344.148,625.145,7.31,6.464,0.92,,,,,,,,,3805.0,444449.0,154.702,1.324,3756.0,1.307,0.2632,3.8,tests performed,,,,,,1054.0,,,,,367.0,4908.0,0.171,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,8200.8,31.33,92.8,2854.50344491033
ALB,Europe,Albania,2021-03-01,107931.0,764.0,949.429,1816.0,20.0,19.286,37568.214,265.93,330.474,632.106,6.962,6.713,0.91,,,,,,,,,2714.0,447163.0,155.647,0.945,3679.0,1.281,0.2581,3.9,tests performed,14295.0,,,,,1081.0,0.5,,,,376.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-02,108823.0,892.0,931.0,1835.0,19.0,19.857,37878.698,310.484,324.059,638.72,6.613,6.912,0.9,,,,,,,,,3369.0,450532.0,156.819,1.173,3589.0,1.249,0.2594,3.9,tests performed,,,,,,1026.0,,,,,357.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-03,109674.0,851.0,906.714,1856.0,21.0,20.143,38174.911,296.213,315.606,646.029,7.31,7.011,0.88,,,,,,,,,3149.0,453681.0,157.916,1.096,3482.0,1.212,0.2604,3.8,tests performed,15793.0,,,,,971.0,0.55,,,,338.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-04,110521.0,847.0,886.857,1876.0,20.0,20.0,38469.732,294.821,308.694,652.991,6.962,6.962,0.87,,,,,,,,,3268.0,456949.0,159.053,1.138,3422.0,1.191,0.2592,3.9,tests performed,,,,,,927.0,,,,,323.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-05,111301.0,780.0,867.429,1897.0,21.0,20.143,38741.231,271.499,301.931,660.301,7.31,7.011,0.87,,,,,,,,,3171.0,460120.0,160.157,1.104,3348.0,1.165,0.2591,3.9,tests performed,,,,,,897.0,,,,,312.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-06,112078.0,777.0,837.571,1918.0,21.0,20.429,39011.686,270.455,291.539,667.61,7.31,7.111,0.86,,,,,,,,,3308.0,463428.0,161.308,1.151,3255.0,1.133,0.2573,3.9,tests performed,,,,,,867.0,,,,,302.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-07,112897.0,819.0,818.571,1939.0,21.0,20.429,39296.761,285.074,284.925,674.92,7.31,7.111,0.85,,,,,,,,,3372.0,466800.0,162.482,1.174,3193.0,1.111,0.2564,3.9,tests performed,,,,,,838.0,,,,,292.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-08,113580.0,683.0,807.0,1956.0,17.0,20.0,39534.497,237.736,280.898,680.837,5.917,6.962,0.85,,,,,,,,,2708.0,469508.0,163.425,0.943,3192.0,1.111,0.2528,4.0,tests performed,,,,,,808.0,,,,,281.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-09,114209.0,629.0,769.429,1969.0,13.0,19.143,39753.437,218.94,267.82,685.362,4.525,6.663,0.84,,,,,,,,,3197.0,472705.0,164.537,1.113,3168.0,1.103,0.2429,4.1,tests performed,,,,,,820.0,,,,,285.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-10,114840.0,631.0,738.0,1986.0,17.0,18.571,39973.073,219.636,256.88,691.279,5.917,6.464,0.83,,,,,,,,,3035.0,475740.0,165.594,1.056,3151.0,1.097,0.2342,4.3,tests performed,21613.0,,,,,831.0,0.75,,,,289.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-11,115442.0,602.0,703.0,2002.0,16.0,18.0,40182.615,209.542,244.698,696.849,5.569,6.265,0.82,,,,,,,,,3077.0,478817.0,166.665,1.071,3124.0,1.087,0.225,4.4,tests performed,,,,,,857.0,,,,,298.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-12,116123.0,681.0,688.857,2018.0,16.0,17.286,40419.655,237.04,239.775,702.418,5.569,6.017,0.82,,,,,,,,,3340.0,482157.0,167.827,1.163,3148.0,1.096,0.2188,4.6,tests performed,23635.0,,,,,883.0,0.82,,,,307.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-13,116821.0,698.0,677.571,2030.0,12.0,16.0,40662.612,242.957,235.846,706.595,4.177,5.569,0.82,,,,,,,,,3463.0,485620.0,169.033,1.205,3170.0,1.103,0.2137,4.7,tests performed,,,,,,1042.0,,,,,363.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-14,117474.0,653.0,653.857,2045.0,15.0,15.143,40889.906,227.294,227.592,711.816,5.221,5.271,0.82,,,,,,,,,3119.0,488739.0,170.118,1.086,3134.0,1.091,0.2086,4.8,tests performed,,,,,,1201.0,,,,,418.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-15,118017.0,543.0,633.857,2060.0,15.0,14.857,41078.911,189.005,220.631,717.037,5.221,5.171,0.81,,,,,,,,,3001.0,491740.0,171.163,1.045,3176.0,1.105,0.1996,5.0,tests performed,,,,,,1361.0,,,,,474.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-16,118492.0,475.0,611.857,2077.0,17.0,15.429,41244.247,165.336,212.973,722.954,5.917,5.37,0.81,,,,,,,,,3005.0,494745.0,172.209,1.046,3149.0,1.096,0.1943,5.1,tests performed,,,,,,1520.0,,,,,529.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-17,118938.0,446.0,585.429,2092.0,15.0,15.143,41399.489,155.242,203.774,728.175,5.221,5.271,0.8,,,,,,,,,2997.0,497742.0,173.252,1.043,3143.0,1.094,0.1863,5.4,tests performed,33369.0,,,,,1679.0,1.16,,,,584.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-18,119528.0,590.0,583.714,2106.0,14.0,14.857,41604.854,205.365,203.177,733.049,4.873,5.171,0.8,,,,,,,,,2994.0,500736.0,174.294,1.042,3131.0,1.09,0.1864,5.4,tests performed,,,,,,1960.0,,,,,682.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-19,120022.0,494.0,557.0,2122.0,16.0,14.857,41776.804,171.95,193.878,738.618,5.569,5.171,0.8,,,,,,,,,2986.0,503722.0,175.334,1.039,3081.0,1.072,0.1808,5.5,tests performed,,,,,,2240.0,,,,,780.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-20,120541.0,519.0,531.429,2133.0,11.0,14.714,41957.455,180.652,184.978,742.447,3.829,5.122,0.81,,,,,,,,,3251.0,506973.0,176.465,1.132,3050.0,1.062,0.1742,5.7,tests performed,,,,,,2386.0,,,,,831.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-21,121200.0,659.0,532.286,2137.0,4.0,13.143,42186.838,229.382,185.276,743.839,1.392,4.575,0.81,,,,,,,,,3487.0,510460.0,177.679,1.214,3103.0,1.08,0.1715,5.8,tests performed,,,,,,2533.0,,,,,882.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-22,121544.0,344.0,503.857,2145.0,8.0,12.143,42306.576,119.738,175.381,746.623,2.785,4.227,0.8,,,,,,,,,1993.0,512453.0,178.373,0.694,2959.0,1.03,0.1703,5.9,tests performed,48229.0,,,,,2679.0,1.68,,,,932.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-23,121847.0,303.0,479.286,2156.0,11.0,11.286,42412.043,105.467,166.828,750.452,3.829,3.928,0.8,,,,,,,,,2174.0,514627.0,179.129,0.757,2840.0,0.989,0.1688,5.9,tests performed,51690.0,,,,3461.0,2895.0,1.8,,,,1008.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-24,122295.0,448.0,479.571,2171.0,15.0,11.286,42567.981,155.938,166.927,755.673,5.221,3.928,0.8,,,,,,,,,2475.0,517102.0,179.991,0.861,2766.0,0.963,0.1734,5.8,tests performed,53992.0,,,,2302.0,2946.0,1.88,,,,1025.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-25,122767.0,472.0,462.714,2184.0,13.0,11.143,42732.273,164.292,161.06,760.198,4.525,3.879,0.8,,,,,,,,,2794.0,519896.0,180.963,0.973,2737.0,0.953,0.1691,5.9,tests performed,59348.0,,,,5356.0,3287.0,2.07,,,,1144.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-26,123216.0,449.0,456.286,2192.0,8.0,10.0,42888.559,156.286,158.822,762.983,2.785,3.481,0.8,,,,,,,,,3012.0,522908.0,182.012,1.048,2741.0,0.954,0.1665,6.0,tests performed,62248.0,,,,2900.0,3276.0,2.17,,,,1140.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-27,123641.0,425.0,442.857,2204.0,12.0,10.143,43036.492,147.932,154.148,767.16,4.177,3.53,0.8,,,,,,,,,3070.0,525978.0,183.08,1.069,2715.0,0.945,0.1631,6.1,tests performed,64075.0,,,,1827.0,3113.0,2.23,,,,1084.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-28,124134.0,493.0,419.143,2210.0,6.0,10.429,43208.093,171.602,145.894,769.248,2.088,3.63,0.8,,,,,,,,,2993.0,528971.0,184.122,1.042,2644.0,0.92,0.1585,6.3,tests performed,78000.0,,,,13925.0,4678.0,2.71,,,,1628.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-29,124419.0,285.0,410.714,2216.0,6.0,10.143,43307.295,99.202,142.96,771.337,2.088,3.53,0.8,,,,,,,,,1893.0,530864.0,184.781,0.659,2630.0,0.915,0.1562,6.4,tests performed,,,,,,7204.0,,,,,2508.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-30,124723.0,304.0,410.857,2227.0,11.0,10.143,43413.11,105.815,143.01,775.166,3.829,3.53,0.79,,,,,,,,,2730.0,533594.0,185.731,0.95,2710.0,0.943,0.1516,6.6,tests performed,119321.0,,,,,9662.0,4.15,,,,3363.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-03-31,125157.0,434.0,408.857,2235.0,8.0,9.143,43564.175,151.065,142.313,777.95,2.785,3.182,0.79,,,,,,,,,2991.0,536585.0,186.772,1.041,2783.0,0.969,0.1469,6.8,tests performed,138846.0,,,,19525.0,12122.0,4.83,,,,4219.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,9685.2,34.42,75.63,3371.1877822463
ALB,Europe,Albania,2021-04-01,125506.0,349.0,391.286,2241.0,6.0,8.143,43685.654,121.479,136.197,780.039,2.088,2.834,0.78,,,,,,,,,2899.0,539484.0,187.782,1.009,2798.0,0.974,0.1398,7.2,tests performed,155463.0,,,,16617.0,13731.0,5.41,,,,4779.0,5575.0,0.194,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
