location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
Albania,ALB,2021-10-30,,,,,,4940,,,,,1719,2724,0.095
Albania,ALB,2021-10-31,,,,,,4754,,,,,1655,2661,0.093
Albania,ALB,2021-11-01,1909861,1018154,891707,,,4353,66.48,35.44,31.04,,1515,2452,0.085
Albania,ALB,2021-11-02,,,,,,4717,,,,,1642,2472,0.086
Albania,ALB,2021-11-03,1926604,1025180,898625,2799,,5080,67.06,35.68,31.28,0.1,1768,2492,0.087
Albania,ALB,2021-11-04,,,,,,5139,,,,,1789,2325,0.081
Albania,ALB,2021-11-05,,,,,,5261,,,,,1831,2213,0.077
Albania,ALB,2021-11-06,1944676,1031588,904858,8230,,5739,67.69,35.91,31.5,0.29,1998,2319,0.081
Albania,ALB,2021-11-07,1947148,1032457,905876,8815,2472,5709,67.78,35.94,31.53,0.31,1987,2243,0.078
Albania,ALB,2021-11-08,,,,,,6485,,,,,2257,2407,0.084
Albania,ALB,2021-11-09,1963359,1037546,910845,14968,,6447,68.34,36.11,31.7,0.52,2244,2268,0.079
Albania,ALB,2021-11-10,1971973,1040015,913524,18434,8614,6481,68.64,36.2,31.8,0.64,2256,2119,0.074
Albania,ALB,2021-11-11,1980231,1042227,916432,21572,8258,6800,68.93,36.28,31.9,0.75,2367,2130,0.074
Albania,ALB,2021-11-12,,,,,,6886,,,,,2397,2091,0.073
Albania,ALB,2021-11-13,,,,,,6972,,,,,2427,2053,0.071
Albania,ALB,2021-11-14,2000104,1047822,924194,28088,,7565,69.62,36.47,32.17,0.98,2633,2195,0.076
Albania,ALB,2021-11-15,,,,,,7611,,,,,2649,2097,0.073
Albania,ALB,2021-11-16,2016954,1051540,930527,34887,,7656,70.21,36.6,32.39,1.21,2665,1999,0.07
Albania,ALB,2021-11-17,2025561,1053553,933630,38378,8607,7655,70.5,36.67,32.5,1.34,2665,1934,0.067
Albania,ALB,2021-11-18,2033766,1055690,936539,41537,8205,7648,70.79,36.75,32.6,1.45,2662,1923,0.067
Albania,ALB,2021-11-19,,,,,,7491,,,,,2607,1859,0.065
Albania,ALB,2021-11-20,,,,,,7334,,,,,2553,1794,0.062
Albania,ALB,2021-11-21,2050342,1059927,942903,47512,,7177,71.37,36.89,32.82,1.65,2498,1729,0.06
Albania,ALB,2021-11-22,,,,,,7132,,,,,2482,1751,0.061
Albania,ALB,2021-11-23,,,,,,7087,,,,,2467,1773,0.062
Albania,ALB,2021-11-24,2074670,1065961,951371,57338,,7016,72.21,37.1,33.11,2.0,2442,1773,0.062
Albania,ALB,2021-11-25,2081782,1067769,953489,60524,7112,6859,72.46,37.17,33.19,2.11,2387,1726,0.06
Albania,ALB,2021-11-26,,,,,,6790,,,,,2363,1719,0.06
Albania,ALB,2021-11-27,,,,,,6720,,,,,2339,1713,0.06
Albania,ALB,2021-11-28,2096897,1071871,959555,65471,,6651,72.99,37.31,33.4,2.28,2315,1706,0.059
Albania,ALB,2021-11-29,,,,,,5788,,,,,2015,1474,0.051
Albania,ALB,2021-11-30,2101039,1072645,961013,67381,,4925,73.13,37.34,33.45,2.35,1714,1242,0.043
Albania,ALB,2021-12-01,2111797,1075332,965964,70501,10758,5304,73.51,37.43,33.62,2.45,1846,1339,0.047
Albania,ALB,2021-12-02,,,,,,5639,,,,,1963,1449,0.05
Albania,ALB,2021-12-03,2130714,1080490,971974,78250,,6271,74.17,37.61,33.83,2.72,2183,1622,0.056
Albania,ALB,2021-12-04,,,,,,6347,,,,,2209,1682,0.059
Albania,ALB,2021-12-05,2141863,1084071,975573,82219,,6424,74.55,37.73,33.96,2.86,2236,1743,0.061
Albania,ALB,2021-12-06,2151065,1087187,978333,85545,9202,7442,74.87,37.84,34.05,2.98,2590,2133,0.074
Albania,ALB,2021-12-07,2161198,1090591,981170,89437,10133,8594,75.23,37.96,34.15,3.11,2991,2564,0.089
Albania,ALB,2021-12-08,2166207,1092316,982658,91233,5009,7773,75.4,38.02,34.2,3.18,2706,2426,0.084
Albania,ALB,2021-12-09,,,,,,7491,,,,,2607,2426,0.084
Albania,ALB,2021-12-10,,,,,,7209,,,,,2509,2426,0.084
Albania,ALB,2021-12-11,,,,,,7482,,,,,2604,2538,0.088
Albania,ALB,2021-12-12,2196145,1102621,992353,101171,,7755,76.44,38.38,34.54,3.52,2699,2650,0.092
Albania,ALB,2021-12-13,2206089,1105501,995500,105088,9944,7861,76.79,38.48,34.65,3.66,2736,2616,0.091
Albania,ALB,2021-12-14,2216402,1108572,998326,109504,10313,7886,77.15,38.59,34.75,3.81,2745,2569,0.089
Albania,ALB,2021-12-15,2226267,1111494,1001189,113584,9865,8580,77.49,38.69,34.85,3.95,2986,2740,0.095
Albania,ALB,2021-12-16,,,,,,8689,,,,,3024,2750,0.096
Albania,ALB,2021-12-17,,,,,,8798,,,,,3062,2759,0.096
Albania,ALB,2021-12-18,2251010,1119430,1008465,123115,,8907,78.35,38.96,35.1,4.29,3100,2769,0.096
Albania,ALB,2021-12-19,,,,,,8767,,,,,3052,2723,0.095
Albania,ALB,2021-12-20,,,,,,8276,,,,,2881,2633,0.092
Albania,ALB,2021-12-21,2270522,1126181,1013806,130535,,7731,79.03,39.2,35.29,4.54,2691,2516,0.088
Albania,ALB,2021-12-22,,,,,,7444,,,,,2591,2481,0.086
Albania,ALB,2021-12-23,2286235,1131547,1018549,136139,,7389,79.58,39.39,35.45,4.74,2572,2487,0.087
Albania,ALB,2021-12-24,,,,,,7078,,,,,2464,2393,0.083
Albania,ALB,2021-12-25,,,,,,6768,,,,,2356,2299,0.08
Albania,ALB,2021-12-26,,,,,,6706,,,,,2334,2261,0.079
Albania,ALB,2021-12-27,,,,,,6645,,,,,2313,2224,0.077
Albania,ALB,2021-12-28,2316606,1141486,1031132,143988,,6583,80.64,39.73,35.89,5.01,2291,2186,0.076
Albania,ALB,2021-12-29,,,,,,6271,,,,,2183,2092,0.073
Albania,ALB,2021-12-30,,,,,,5958,,,,,2074,1997,0.07
Albania,ALB,2021-12-31,,,,,,5901,,,,,2054,2002,0.07
Albania,ALB,2022-01-01,,,,,,5843,,,,,2034,2007,0.07
Albania,ALB,2022-01-02,,,,,,5785,,,,,2014,2012,0.07
Albania,ALB,2022-01-03,,,,,,5727,,,,,1993,2017,0.07
Albania,ALB,2022-01-04,2356290,1155638,1049525,151127,,5669,82.02,40.23,36.53,5.26,1973,2022,0.07
Albania,ALB,2022-01-05,2367574,1160648,1053236,153690,11284,6471,82.41,40.4,36.66,5.35,2252,2449,0.085
Albania,ALB,2022-01-06,,,,,,7120,,,,,2478,2852,0.099
Albania,ALB,2022-01-07,,,,,,7769,,,,,2704,3255,0.113
Albania,ALB,2022-01-08,2398207,1175177,1060267,162763,,8418,83.48,40.91,36.91,5.67,2930,3658,0.127
Albania,ALB,2022-01-09,,,,,,8502,,,,,2959,3707,0.129
Albania,ALB,2022-01-10,2410728,1179912,1064297,166519,,8587,83.91,41.07,37.05,5.8,2989,3757,0.131
Albania,ALB,2022-01-11,2419734,1183130,1067328,169276,9006,9063,84.23,41.18,37.15,5.89,3155,3927,0.137
Albania,ALB,2022-01-12,,,,,,8233,,,,,2866,3414,0.119
Albania,ALB,2022-01-13,,,,,,7556,,,,,2630,2925,0.102
Albania,ALB,2022-01-14,,,,,,6879,,,,,2394,2435,0.085
Albania,ALB,2022-01-15,,,,,,6202,,,,,2159,1945,0.068
Albania,ALB,2022-01-16,,,,,,6089,,,,,2119,1810,0.063
Albania,ALB,2022-01-17,,,,,,5976,,,,,2080,1674,0.058
Albania,ALB,2022-01-18,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-19,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-20,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-21,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-22,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-23,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-24,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-25,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-26,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-27,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-28,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-29,,,,,,5471,,,,,1904,1416,0.049
Albania,ALB,2022-01-30,2523683,1210040,1111520,202123,,5471,87.84,42.12,38.69,7.04,1904,1416,0.049
Albania,ALB,2022-01-31,,,,,,11055,,,,,3848,4116,0.143
Albania,ALB,2022-02-01,2612804,1250672,1156751,205381,,16639,90.95,43.53,40.26,7.15,5792,6816,0.237
Albania,ALB,2022-02-02,,,,,,16474,,,,,5734,6748,0.235
Albania,ALB,2022-02-03,,,,,,16309,,,,,5677,6679,0.232
Albania,ALB,2022-02-04,,,,,,16144,,,,,5619,6610,0.23
Albania,ALB,2022-02-05,,,,,,15979,,,,,5562,6542,0.228
Albania,ALB,2022-02-06,2634377,1255350,1166963,212064,,15813,91.7,43.7,40.62,7.38,5504,6473,0.225
Albania,ALB,2022-02-07,2639523,1256409,1169470,213644,5146,10183,91.88,43.73,40.71,7.44,3544,3722,0.13
Albania,ALB,2022-02-08,,,,,,4348,,,,,1513,933,0.032
Albania,ALB,2022-02-09,,,,,,4263,,,,,1484,914,0.032
Albania,ALB,2022-02-10,,,,,,4178,,,,,1454,894,0.031
Albania,ALB,2022-02-11,,,,,,4093,,,,,1425,874,0.03
Albania,ALB,2022-02-12,,,,,,4008,,,,,1395,854,0.03
Albania,ALB,2022-02-13,2661838,1261189,1179476,221173,,3923,92.65,43.9,41.05,7.7,1366,834,0.029
Albania,ALB,2022-02-14,2665804,1262067,1181246,222491,3966,3754,92.79,43.93,41.12,7.74,1307,808,0.028
Albania,ALB,2022-02-15,2669695,1262935,1182883,223877,3891,3779,92.93,43.96,41.17,7.79,1315,818,0.028
Albania,ALB,2022-02-16,2673183,1263745,1184292,225146,3488,3746,93.05,43.99,41.22,7.84,1304,820,0.029
Albania,ALB,2022-02-17,,,,,,3591,,,,,1250,784,0.027
Albania,ALB,2022-02-18,,,,,,3436,,,,,1196,748,0.026
Albania,ALB,2022-02-19,,,,,,3280,,,,,1142,712,0.025
Albania,ALB,2022-02-20,2683715,1265923,1188503,229289,,3125,93.41,44.06,41.37,7.98,1088,676,0.024
Albania,ALB,2022-02-21,,,,,,2945,,,,,1025,629,0.022
Albania,ALB,2022-02-22,,,,,,2775,,,,,966,583,0.02
Albania,ALB,2022-02-23,,,,,,2663,,,,,927,545,0.019
Albania,ALB,2022-02-24,,,,,,2673,,,,,930,545,0.019
Albania,ALB,2022-02-25,,,,,,2683,,,,,934,546,0.019
Albania,ALB,2022-02-26,,,,,,2693,,,,,937,546,0.019
Albania,ALB,2022-02-27,2702638,1269746,1196277,236615,,2703,94.07,44.2,41.64,8.24,941,546,0.019
Albania,ALB,2022-02-28,,,,,,2741,,,,,954,539,0.019
Albania,ALB,2022-03-01,2708574,1270745,1198759,239070,,2779,94.28,44.23,41.73,8.32,967,533,0.019
Algeria,DZA,2021-01-29,0,0,,,,,0.0,0.0,,,,,
Algeria,DZA,2021-01-30,30,30,,,30,30,0.0,0.0,,,1,30,0.0
Algeria,DZA,2021-01-31,,,,,,1889,,,,,42,1889,0.004
Algeria,DZA,2021-02-01,,,,,,2509,,,,,56,2509,0.006
Algeria,DZA,2021-02-02,,,,,,2819,,,,,63,2819,0.006
Algeria,DZA,2021-02-03,,,,,,3005,,,,,67,3005,0.007
Algeria,DZA,2021-02-04,,,,,,3129,,,,,70,3129,0.007
Algeria,DZA,2021-02-05,,,,,,3217,,,,,72,3217,0.007
Algeria,DZA,2021-02-06,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-07,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-08,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-09,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-10,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-11,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-12,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-13,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-14,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-15,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-16,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-17,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-18,,,,,,3748,,,,,84,3748,0.008
Algeria,DZA,2021-02-19,75000,75000,,,,3748,0.17,0.17,,,84,3748,0.008
Algeria,DZA,2021-02-20,,,,,,6409,,,,,144,5840,0.013
Algeria,DZA,2021-02-21,,,,,,9069,,,,,203,7931,0.018
Algeria,DZA,2021-02-22,,,,,,11729,,,,,263,10022,0.022
Algeria,DZA,2021-02-23,,,,,,14389,,,,,323,12113,0.027
Algeria,DZA,2021-02-24,,,,,,17049,,,,,382,14204,0.032
Algeria,DZA,2021-02-25,,,,,,19709,,,,,442,16295,0.037
Algeria,DZA,2021-02-26,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-02-27,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-02-28,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-01,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-02,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-03,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-04,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-05,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-06,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-07,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-08,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-09,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-10,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-11,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-12,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-13,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-14,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-15,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-16,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-17,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-18,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-19,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-20,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-21,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-22,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-23,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-24,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-25,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-26,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-27,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-28,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-29,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-30,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-03-31,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-01,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-02,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-03,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-04,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-05,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-06,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-07,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-08,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-09,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-10,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-11,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-12,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-13,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-14,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-15,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-16,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-17,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-18,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-19,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-20,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-21,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-22,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-23,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-24,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-25,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-26,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-27,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-28,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-29,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-04-30,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-01,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-02,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-03,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-04,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-05,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-06,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-07,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-08,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-09,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-10,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-11,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-12,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-13,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-14,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-15,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-16,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-17,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-18,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-19,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-20,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-21,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-22,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-23,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-24,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-25,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-26,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-27,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-28,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-29,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-30,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-05-31,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-01,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-02,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-03,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-04,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-05,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-06,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-07,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-08,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-09,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-10,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-11,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-12,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-13,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-14,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-15,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-16,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-17,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-18,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-19,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-20,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-21,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-22,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-23,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-24,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-25,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-26,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-27,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-28,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-29,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-06-30,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-01,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-02,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-03,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-04,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-05,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-06,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-07,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-08,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-09,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-10,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-11,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-12,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-13,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-14,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-15,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-16,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-17,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-18,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-19,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-20,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-21,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-22,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-23,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-24,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-25,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-26,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-27,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-28,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-29,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-30,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-07-31,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-01,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-02,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-03,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-04,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-05,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-06,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-07,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-08,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-09,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-10,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-11,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-12,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-13,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-14,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-15,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-16,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-17,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-18,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-19,,,,,,22369,,,,,501,18386,0.041
Algeria,DZA,2021-08-20,4146091,3421279,724812,,,22369,9.29,7.67,1.62,,501,18386,0.041
Algeria,DZA,2021-08-21,,,,,,55877,,,,,1252,30795,0.069
Algeria,DZA,2021-08-22,,,,,,89385,,,,,2003,43204,0.097
Algeria,DZA,2021-08-23,,,,,,122894,,,,,2754,55613,0.125
Algeria,DZA,2021-08-24,,,,,,156402,,,,,3505,68022,0.152
Algeria,DZA,2021-08-25,,,,,,189911,,,,,4257,80430,0.18
Algeria,DZA,2021-08-26,,,,,,223419,,,,,5008,92839,0.208
Algeria,DZA,2021-08-27,,,,,,256927,,,,,5759,105248,0.236
Algeria,DZA,2021-08-28,,,,,,256927,,,,,5759,105248,0.236
Algeria,DZA,2021-08-29,,,,,,256927,,,,,5759,105248,0.236
Algeria,DZA,2021-08-30,,,,,,256927,,,,,5759,105248,0.236
Algeria,DZA,2021-08-31,,,,,,256927,,,,,5759,105248,0.236
Algeria,DZA,2021-09-01,,,,,,256927,,,,,5759,105248,0.236
Algeria,DZA,2021-09-02,,,,,,256927,,,,,5759,105248,0.236
Algeria,DZA,2021-09-03,,,,,,256927,,,,,5759,105248,0.236
Algeria,DZA,2021-09-04,8000000,5000000,3000000,,,256927,17.93,11.21,6.72,,5759,105248,0.236
Algeria,DZA,2021-09-05,,,,,,255753,,,,,5732,104767,0.235
Algeria,DZA,2021-09-06,,,,,,254579,,,,,5706,104286,0.234
